board,subject,grade,chapter,concept,skill,prereq_concepts_L1_same_chapter,prereq_skills_L1_same_chapter,prereq_concepts_L2_cross_chapter,prereq_skills_L2_cross_chapter
CBSE,Maths,Grade 1,Chapter 3,Composing numbers up to 9 by addition of smaller numbers,"Construct different addition combinations for a given number, concretely and pictorially","[{""item"": ""Representing addition symbolically (sum up to 9)"", ""reason"": ""Finding all addition combinations for a number requires already being able to calculate sums using symbolic addition statements.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Composing numbers up to 9 by addition of smaller numbers,Calculate all possible addition combinations that make a given number up to 9,"[{""item"": ""Representing addition symbolically (sum up to 9)"", ""reason"": ""Finding all addition combinations for a number requires already being able to calculate sums using symbolic addition statements.""}]","[{""item"": ""Calculate the sum using the symbolic addition statement (not exceeding 9)"", ""reason"": ""Finding all combinations that make a number requires already being able to calculate sums from symbolic addition statements.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Counting numbers 1 to 9,Count objects up to 9 and write the corresponding numeral,[],[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Counting numbers 1 to 9,Read and sequence numbers 1 to 9 in standard counting order,[],[],[],[]
CBSE,Maths,Grade 1,Chapter 3,One more than a given number,Identify the number that comes immediately after a given number up to 9,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Identifying the number that comes right after a given number requires already knowing the standard counting sequence.""}]","[{""item"": ""Read and sequence numbers 1 to 9 in standard counting order"", ""reason"": ""Identifying the next number requires already knowing the standard counting order of numbers.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,One more than a given number,Calculate the result of adding one to a given number up to 9,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Identifying the number that comes right after a given number requires already knowing the standard counting sequence.""}]","[{""item"": ""Identify the number that comes immediately after a given number up to 9"", ""reason"": ""Calculating one more than a number requires already being able to identify the number that comes right after it.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,One more than a given number,Apply the concept of one more using concrete objects or pictures,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Identifying the number that comes right after a given number requires already knowing the standard counting sequence.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Number names (one to nine),Describe numbers 1 to 9 using their number names,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Naming numbers with words requires already knowing the numbers and their sequence.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Writing numerals 1 to 9,Write numerals 1 to 9 in correct sequence,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Writing numerals in correct sequence requires already knowing the order and identity of numbers 1 to 9.""}]","[{""item"": ""Count objects up to 9 and write the corresponding numeral"", ""reason"": ""Writing numerals in sequence requires already knowing each numeral through counting practice.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Writing numerals 1 to 9,Trace numerals 1 to 9 to reinforce correct formation,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Writing numerals in correct sequence requires already knowing the order and identity of numbers 1 to 9.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Matching numbers to quantities,Match a given number to the correct quantity of objects,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Matching a numeral to a quantity requires already being able to count objects and associate them with numerals.""}]","[{""item"": ""Count objects up to 9 and write the corresponding numeral"", ""reason"": ""Matching numbers to quantities requires already being able to count a set of objects and know its numeral.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Matching numbers to quantities,Represent numbers using fingers in different ways,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Matching a numeral to a quantity requires already being able to count objects and associate them with numerals.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,Matching numbers to quantities,Draw a given number of objects to represent a numeral,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Matching a numeral to a quantity requires already being able to count objects and associate them with numerals.""}]",[],[],[]
CBSE,Maths,Grade 1,Chapter 3,"Comparing quantities: more than, less than, equal to","Compare two groups of objects and identify which has more, less, or equal number","[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Comparing groups of objects requires already being able to count each group to determine their quantities.""}]","[{""item"": ""Count objects up to 9 and write the corresponding numeral"", ""reason"": ""Comparing groups requires already being able to count each group to know its quantity.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Ordering numbers from smallest to largest,Arrange numbers 1 to 9 in order from smallest to largest,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Arranging numbers in order requires already knowing the standard counting sequence of 1 to 9.""}]","[{""item"": ""Read and sequence numbers 1 to 9 in standard counting order"", ""reason"": ""Arranging numbers in order requires already knowing the standard sequence of numbers 1 to 9.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Missing numbers in a sequence,Identify and fill in missing numbers in a sequence up to 9,"[{""item"": ""Counting numbers 1 to 9"", ""reason"": ""Filling in missing numbers requires already knowing the correct counting order of numbers 1 to 9.""}]","[{""item"": ""Read and sequence numbers 1 to 9 in standard counting order"", ""reason"": ""Filling in missing numbers requires already knowing the correct sequence of numbers to detect gaps.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Identifying the biggest number,Identify the biggest number from a given set of numbers,"[{""item"": ""Comparing quantities: more than, less than, equal to"", ""reason"": ""Identifying the biggest number requires already being able to compare quantities to determine which is greater.""}]","[{""item"": ""Compare two groups of objects and identify which has more, less, or equal number"", ""reason"": ""Identifying the biggest number requires already being able to compare quantities to judge which is greater.""}]",[],[]
CBSE,Maths,Grade 1,Chapter 3,Grouping and making sets of objects,Identify two groups of objects whose total equals a given number,"[{""item"": ""Matching numbers to quantities"", ""reason"": ""Forming groups whose total equals a given number requires already being able to match numbers to correct quantities.""}]","[{""item"": ""Match a given number to the correct quantity of objects"", ""reason"": ""Finding groups that total a given number requires already being able to match a number to its correct quantity.""}]","[{""chapter"": ""Chapter 1"", ""concept"": ""Sorting and grouping objects"", ""reason"": ""Before students can form sets of a specific quantity for counting and addition, they need the foundational classification skill of grouping objects by shared attributes taught in Chapter 1.""}]",[]
